hold_days,picks,min_prob,stop_loss,ranking,total_return,annual_return,sharpe,sortino,calmar,max_dd,win_rate,avg_win,avg_loss,avg_trade,profit_factor,n_trades,final_value,trades_per_month,stop_loss_label,score
3,1,0.55,-7.0,Prob,235.38203310656502,35.355197837656526,0.7954810517537825,1.2097571766943864,0.6172685365850301,-57.27685074190764,52.46376811594203,5.270551853258925,-4.614382106074895,0.5716267247640088,1.260599883504884,345,335382.033106565,7.193013698630137,-7%,0.6033854166666667
3,1,0.55,-7.0,EV,431.60456500962965,51.8872853284186,1.064650530063926,1.476844101548381,1.2151362822753404,-42.70079503449585,56.4327485380117,4.274239401477038,-4.058549329204262,0.6438723813848927,1.3641403500373,342,531604.5650096297,7.130465753424659,-7%,0.7984375000000001
3,1,0.55,-10.0,Prob,82.8473228285584,16.296603111777983,0.5522553878920109,0.8113192683191994,0.23361135435269295,-69.75946506082197,52.662721893491124,5.399453257146824,-5.128406696331842,0.41585091230485205,1.1712978521910806,338,182847.3228285584,7.047068493150686,-10%,0.35390625
3,1,0.55,-10.0,EV,-3.0164029109175705,-0.7633044783133425,0.2395371226230074,0.3347493310539259,-0.012189912830725638,-62.61771424561571,51.94029850746269,3.9358641467305273,-3.9808614432439264,0.13110946020549186,1.0685292373155086,335,96983.59708908242,6.984520547945206,-10%,0.11647135416666668
3,1,0.55,,Prob,41.74937230941755,9.120470908590583,0.4574922840066203,0.7002111317896669,0.13833241266298252,-65.93155380590859,50.44776119402985,5.559718266375196,-4.917164658429015,0.36818822005430324,1.1511095307357233,335,141749.37230941755,6.984520547945206,nan%,0.23736979166666666
3,1,0.55,,EV,17.67761858597543,4.156306970781731,0.3357217333012203,0.4722327017697421,0.0730355791465053,-56.9079758023745,53.31325301204819,4.1019001473199,-4.234765839057918,0.20978199102905165,1.1061072813797395,332,117677.61858597543,6.921972602739727,nan%,0.183203125
3,1,0.6,-5.0,Prob,56.15481399603841,11.79489886004028,0.4804700418587332,0.7073940375902923,0.1600533919567971,-73.6935263654022,52.90858725761773,4.763544219673711,-4.711277079762329,0.3017170149531382,1.1359939023826555,361,156154.8139960384,7.5266027397260284,-5%,0.27578125
3,1,0.6,-5.0,EV,-14.19072038133039,-3.756328325505731,0.18312195246975485,0.23474632627902425,-0.055648895771834836,-67.50050065516113,53.27635327635327,3.672558608397273,-4.001035092037276,0.08717579679822458,1.0466322997038897,351,85809.2796186696,7.3181095890410965,-5%,0.11002604166666667
3,1,0.6,-7.0,Prob,273.6998587782472,39.06849930365943,0.8400716954495002,1.279925478407314,0.6820992913822034,-57.27685074190764,52.32558139534884,5.324975473928262,-4.575686165629772,0.6048925992552465,1.2772915503173117,344,373699.8587782472,7.172164383561644,-7%,0.6430989583333332
3,1,0.6,-7.0,EV,22.633057434023396,5.236661341870685,0.3589807676376496,0.4933779379690713,0.07939643861022792,-65.95587199544859,52.64705882352941,4.0840507290835495,-4.105051875885078,0.20626978967193477,1.1061133479515497,340,122633.05743402339,7.088767123287672,-7%,0.18710937499999997
3,1,0.6,-10.0,Prob,82.8473228285584,16.296603111777983,0.5522553878920109,0.8113192683191994,0.23361135435269295,-69.75946506082197,52.662721893491124,5.399453257146824,-5.128406696331842,0.41585091230485205,1.1712978521910806,338,182847.3228285584,7.047068493150686,-10%,0.35390625
3,1,0.6,-10.0,EV,-31.245942742459576,-8.946483494570334,0.08333209508886817,0.11461766213184281,-0.11998273610281496,-74.56475644049291,51.64179104477612,3.9240373244380153,-4.125181788364564,0.031579126605126365,1.0158302150653113,335,68754.05725754042,6.984520547945206,-10%,0.058268229166666664
3,1,0.6,,Prob,41.74937230941755,9.120470908590583,0.4574922840066203,0.7002111317896669,0.13833241266298252,-65.93155380590859,50.44776119402985,5.559718266375196,-4.917164658429015,0.36818822005430324,1.1511095307357233,335,141749.37230941755,6.984520547945206,nan%,0.23736979166666666
3,1,0.6,,EV,20.722154493991283,4.824005068286219,0.35167263205362065,0.5034282000190764,0.08770696773624642,-55.001389203113625,53.01204819277109,4.1583705712207655,-4.226322246666907,0.21857515076752193,1.1100656148802919,332,120722.15449399129,6.921972602739727,nan%,0.1877604166666667
3,2,0.45,-5.0,Prob,60.02836798916156,12.482305494881917,0.4859955346518768,0.7619027372341233,0.26498371066004006,-47.1059351678264,49.79195561719833,5.067366185105174,-4.516192605574516,0.2556487340288243,1.1127451542947444,721,160028.36798916155,15.032356164383563,-5%,0.26328124999999997
3,2,0.45,-5.0,EV,9.673218783703174,2.336842698046171,0.25823145810774184,0.3508560172060301,0.04095047693211275,-57.065091132397875,52.13675213675214,3.862350965022494,-3.9675060977603263,0.11472707172473379,1.060415189312911,702,109673.21878370317,14.636219178082193,-5%,0.13567708333333334
3,2,0.45,-7.0,Prob,124.55816766071032,22.431275215714287,0.6587002025337361,1.0743076909948457,0.4989650852962729,-44.95560085611032,50.433526011560694,5.231633805789735,-4.577332308752478,0.3696751680903434,1.1629370355678004,692,224558.16766071034,14.427726027397261,-7%,0.45625000000000004
3,2,0.45,-7.0,EV,143.73348464468071,24.966915943106493,0.7751150209881794,1.1560619408237194,0.579356818193316,-43.09419542340778,54.18502202643172,3.9029996552447725,-3.873838820240045,0.3400428206614203,1.1915951807457197,681,243733.48464468072,14.198383561643837,-7%,0.5548177083333333
3,2,0.45,-10.0,Prob,96.99116960300486,18.48465509194832,0.5911410445939858,0.9097982389373551,0.331934538293964,-55.687652110423514,52.437223042836045,5.005145368676152,-4.79942858966708,0.34181772526917925,1.1497400047157795,677,196991.16960300488,14.114986301369864,-10%,0.4020833333333333
3,2,0.45,-10.0,EV,97.12711890269144,18.505106224103063,0.6269981566161694,0.8921767238978481,0.49108996186084336,-37.681703274860915,53.273809523809526,3.9785443133284133,-3.899644842723345,0.29736664219708575,1.163194988535993,672,197127.11890269144,14.0107397260274,-10%,0.4345052083333333
