min_prob,max_prob,min_mom,tier_1,tier_2,total_return,annual_return,sharpe,sortino,calmar,max_dd,win_rate,avg_win,avg_loss,avg_trade,profit_factor,n_trades,final_value,trades_per_month,tier_label,score
0.55,0.9,2,70,30,263.13203809185165,53.8107967693124,1.0229600229766977,1.5051241865246212,0.8426928997577348,-63.855761434304746,50.199203187250994,10.58675866009058,-7.556459955658862,1.5512912219683468,1.412229111514009,251,363132.03809185163,6.983948811700183,70/30,0.014074074074074076
0.55,1.0,-999,50,50,857.8435646675489,112.62847910550886,1.4198058501179778,2.3624338155119804,2.0694348432113543,-54.42475247528533,49.063670411985015,13.76193306963357,-8.36233419275479,2.492643377930136,1.5852008951568783,267,957843.564667549,7.429140767824498,50/50,0.6755555555555556
0.55,1.0,-999,60,40,725.8081573199867,102.35562441446832,1.34310903716906,2.2063846146696107,1.8609478448829462,-55.00187697141319,49.063670411985015,13.761931289922254,-8.36233524325254,2.492641969653446,1.5852004910196813,267,825808.1573199867,7.429140767824498,60/40,0.557037037037037
0.55,1.0,-999,70,30,618.4225614945462,93.15974310045159,1.2736475475363975,2.0609929460633687,1.671956624834351,-55.7189951681201,49.063670411985015,13.761928611833254,-8.36233528316922,2.492640635352594,1.5852001749709108,267,718422.5614945462,7.429140767824498,70/30,0.4177777777777778
0.55,1.0,0,50,50,616.9002198852218,93.0229927518562,1.3378561925676686,2.0639870304860226,1.5542629392508773,-59.850228943045735,46.2406015037594,13.813033491766495,-7.850106849626275,2.1670595488372983,1.5135005068473517,266,716900.2198852218,7.401316270566728,50/50,0.42592592592592593
0.55,1.0,0,60,40,545.4947237239046,86.37861335880521,1.2791257883350564,1.9425935478678547,1.4419808131158198,-59.90274806234005,46.2406015037594,13.813028325490817,-7.850105171395489,2.167058062127127,1.513500264338946,266,645494.7237239046,7.401316270566728,60/40,0.33666666666666667
0.55,1.0,0,70,30,485.15897000427543,80.3711502392211,1.225092524509504,1.826019956283141,1.340572430148619,-59.95285926498649,46.2406015037594,13.813023806150866,-7.850104583000817,2.167056288674586,1.5134998825951218,266,585158.9700042754,7.401316270566728,70/30,0.2866666666666666
0.55,1.0,2,50,50,1113.1732195295149,130.08354758341926,1.5572164919175902,2.430013341814525,2.21860679448389,-58.63298891306259,46.79245283018868,14.845907767793108,-8.064917415993772,2.6556196511366914,1.618860423751548,265,1213173.219529515,7.373491773308958,50/50,0.8562962962962961
0.55,1.0,2,60,40,956.030017262546,119.67025639125967,1.4847965374991678,2.2879545208343264,2.0393255696178954,-58.681290606130176,46.79245283018868,14.845909329194244,-8.064919904137822,2.655619057874163,1.6188600945714864,265,1056030.017262546,7.373491773308958,60/40,0.7588888888888888
0.55,1.0,2,70,30,820.6681826037743,109.83686170536653,1.4141786003741106,2.143680420301518,1.8702005085953846,-58.729992426245026,46.79245283018868,14.845905218739711,-8.064919925627352,2.6556171230576124,1.6188596420367565,265,920668.1826037744,7.373491773308958,70/30,0.6177777777777778
0.6,0.85,-999,50,50,576.8458912349532,89.353247974934,1.4927405089903036,2.4455164593777963,2.295939691076215,-38.91794210546094,54.58333333333333,8.846147465595314,-6.426184510541255,1.9099633597666221,1.654420037973441,240,676845.8912349533,6.677879341864717,50/50,0.7
0.6,0.85,-999,60,40,577.8734355555878,89.44917411301694,1.4900680770009345,2.447569806580802,2.3159177752563047,-38.623639866971324,54.58333333333333,8.846147514260975,-6.4261856663488865,1.9099628614006623,1.6544197495125539,240,677873.4355555878,6.677879341864717,60/40,0.7074074074074074
0.6,0.85,-999,70,30,575.5416621521957,89.23135219194116,1.4819866568997457,2.429965204372544,2.306783723785171,-38.68214920708847,54.58333333333333,8.846148208511698,-6.426186406293959,1.909962904287462,1.654419688853713,240,675541.6621521958,6.677879341864717,70/30,0.6351851851851851
0.6,0.85,0,50,50,879.3052337336427,114.20736259910692,1.861883267544859,2.756724490184396,3.747323965367765,-30.477045394151965,60.50420168067227,8.423524367726538,-7.155105949358511,2.2706199567769807,1.8034844664771321,238,979305.2337336426,6.622230347349178,50/50,0.9644444444444444
0.6,0.85,0,60,40,904.4158699757317,116.02569969789052,1.877324729422601,2.7897370446939918,4.0462773647746335,-28.67467779346185,60.50420168067227,8.423523138167853,-7.155105874507226,2.2706192424054277,1.8034842220941467,238,1004415.8699757317,6.622230347349178,60/40,0.9703703703703703
0.6,0.85,0,70,30,927.2537297028624,117.65334554269002,1.884641835350737,2.810527151748903,4.314947009632037,-27.26646359272975,60.50420168067227,8.423522132810463,-7.155107815907946,2.2706178673502513,1.8034835175055288,238,1027253.7297028624,6.622230347349178,70/30,0.9762962962962963
0.6,0.85,2,50,50,584.4475103047222,90.06061444697914,1.616799091821605,2.491806809014722,2.3167312943027403,-38.87400091173906,57.61316872427984,8.81002938204261,-7.368147011755718,1.9526130505149242,1.625211494722461,243,684447.5103047222,6.761352833638026,50/50,0.7703703703703703
0.6,0.85,2,60,40,560.9713350506036,87.85879801944031,1.598525816599239,2.4705171907100256,2.275633447915549,-38.60850177778756,57.61316872427984,8.810029752573808,-7.36814435475965,1.9526143902061284,1.6252121491362395,243,660971.3350506036,6.761352833638026,60/40,0.7155555555555555
0.6,0.85,2,70,30,532.9634265129802,85.16270207159396,1.563231689721889,2.423403761474145,2.2191456585068092,-38.376346205637155,57.61316872427984,8.81002365543697,-7.368146418680658,1.9526100026216784,1.6252105691350702,243,632963.4265129803,6.761352833638026,70/30,0.6718518518518519
0.6,0.9,-999,50,50,300.1057970836375,58.87151407893854,1.087217130246235,1.718768762283413,0.9192661458450573,-64.0418602871745,48.8,10.630675506602792,-7.08994898322326,1.5577157678118543,1.4291164317552496,250,400105.7970836375,6.956124314442413,50/50,0.11222222222222222
0.6,0.9,-999,60,40,323.15610822382047,61.87045795187185,1.1141537218703874,1.7611039285137449,0.9784008151883724,-63.236310713784384,48.8,10.630675442333061,-7.089944221907702,1.5577181742417903,1.4291173828511967,250,423156.1082238205,6.956124314442413,60/40,0.1674074074074074
0.6,0.9,-999,70,30,335.86590494709515,63.47770907960728,1.1233121196824223,1.778414459094963,1.0084794815169464,-62.94397679179813,48.8,10.630673625721936,-7.089945871154214,1.5577164433213477,1.4291168062002022,250,435865.9049470951,6.956124314442413,70/30,0.197037037037037
0.6,0.9,0,50,50,724.8318300798344,102.27571912790027,1.5124885183753953,2.4289594425016325,1.8502292420015487,-55.27732283447213,53.38645418326693,10.785521387371933,-7.624596892309508,2.203912468157875,1.6201051151992218,251,824831.8300798343,6.983948811700183,50/50,0.7337037037037036
0.6,0.9,0,60,40,654.1685178083864,96.31674405035429,1.46087996768539,2.3180619306241383,1.7407727255721783,-55.329878872439096,53.38645418326693,10.785518614029428,-7.62459888508658,2.2039100586645937,1.6201042751792782,251,754168.5178083864,6.983948811700183,60/40,0.6088888888888888
0.6,0.9,0,70,30,583.590660375243,89.98114305479568,1.4025756972442243,2.18906988757665,1.5935345818531443,-56.466388667985676,53.38645418326693,10.785521210007797,-7.624599681693771,2.203911073238541,1.6201044958577613,251,683590.660375243,6.983948811700183,70/30,0.49111111111111116
0.6,0.9,2,50,50,283.91217960697213,56.69512406004724,1.0571596542168367,1.584528458478956,0.863396234614594,-65.6652435892948,50.199203187250994,10.586756158233438,-7.556458791104711,1.5512905460132431,1.4122289954206446,251,383912.17960697215,6.983948811700183,50/50,0.05703703703703703
0.6,0.9,2,60,40,276.35955639846685,55.659118753525135,1.0451776821995178,1.5559750553588294,0.8607888228236673,-64.66059651070412,50.199203187250994,10.586754454227046,-7.556460740233398,1.5512887199339958,1.4122284038401887,251,376359.5563984668,6.983948811700183,60/40,0.027777777777777776
0.6,0.9,2,70,30,263.13203809185165,53.8107967693124,1.0229600229766977,1.5051241865246212,0.8426928997577348,-63.855761434304746,50.199203187250994,10.58675866009058,-7.556459955658862,1.5512912219683468,1.412229111514009,251,363132.03809185163,6.983948811700183,70/30,0.014074074074074076
0.6,1.0,-999,50,50,857.8435646675489,112.62847910550886,1.4198058501179778,2.3624338155119804,2.0694348432113543,-54.42475247528533,49.063670411985015,13.76193306963357,-8.36233419275479,2.492643377930136,1.5852008951568783,267,957843.564667549,7.429140767824498,50/50,0.6755555555555556
0.6,1.0,-999,60,40,725.8081573199867,102.35562441446832,1.34310903716906,2.2063846146696107,1.8609478448829462,-55.00187697141319,49.063670411985015,13.761931289922254,-8.36233524325254,2.492641969653446,1.5852004910196813,267,825808.1573199867,7.429140767824498,60/40,0.557037037037037
0.6,1.0,-999,70,30,618.4225614945462,93.15974310045159,1.2736475475363975,2.0609929460633687,1.671956624834351,-55.7189951681201,49.063670411985015,13.761928611833254,-8.36233528316922,2.492640635352594,1.5852001749709108,267,718422.5614945462,7.429140767824498,70/30,0.4177777777777778
0.6,1.0,0,50,50,616.9002198852218,93.0229927518562,1.3378561925676686,2.0639870304860226,1.5542629392508773,-59.850228943045735,46.2406015037594,13.813033491766495,-7.850106849626275,2.1670595488372983,1.5135005068473517,266,716900.2198852218,7.401316270566728,50/50,0.42592592592592593
0.6,1.0,0,60,40,545.4947237239046,86.37861335880521,1.2791257883350564,1.9425935478678547,1.4419808131158198,-59.90274806234005,46.2406015037594,13.813028325490817,-7.850105171395489,2.167058062127127,1.513500264338946,266,645494.7237239046,7.401316270566728,60/40,0.33666666666666667
0.6,1.0,0,70,30,485.15897000427543,80.3711502392211,1.225092524509504,1.826019956283141,1.340572430148619,-59.95285926498649,46.2406015037594,13.813023806150866,-7.850104583000817,2.167056288674586,1.5134998825951218,266,585158.9700042754,7.401316270566728,70/30,0.2866666666666666
0.6,1.0,2,50,50,1113.1732195295149,130.08354758341926,1.5572164919175902,2.430013341814525,2.21860679448389,-58.63298891306259,46.79245283018868,14.845907767793108,-8.064917415993772,2.6556196511366914,1.618860423751548,265,1213173.219529515,7.373491773308958,50/50,0.8562962962962961
0.6,1.0,2,60,40,956.030017262546,119.67025639125967,1.4847965374991678,2.2879545208343264,2.0393255696178954,-58.681290606130176,46.79245283018868,14.845909329194244,-8.064919904137822,2.655619057874163,1.6188600945714864,265,1056030.017262546,7.373491773308958,60/40,0.7588888888888888
0.6,1.0,2,70,30,820.6681826037743,109.83686170536653,1.4141786003741106,2.143680420301518,1.8702005085953846,-58.729992426245026,46.79245283018868,14.845905218739711,-8.064919925627352,2.6556171230576124,1.6188596420367565,265,920668.1826037744,7.373491773308958,70/30,0.6177777777777778
